idModule;IdCategory;SinceWhen
6397;38;2011-08-30
6398;135;2015-10-05
6399;67;2012-01-26
6400;86;2022-05-12
6401;23;2005-05-16
6402;40;2005-01-27
6403;76;2014-03-18
6404;27;2013-09-24
6405;97;2010-04-28
6406;122;2011-12-16
6407;48;2022-07-03
6408;129;2007-06-24
6409;24;2015-03-20
6410;60;2010-10-19
6411;83;2008-08-08
6412;111;2016-12-19
6413;26;2019-12-02
6414;1;2012-05-09
6415;39;2012-01-06
6416;3;2019-10-17
6417;74;2019-04-15
6418;57;2008-08-30
6419;53;2008-11-08
6420;147;2017-01-27
6421;10;2022-07-05
6422;122;2007-01-21
6423;39;2015-10-09
6424;81;2021-09-26
6425;154;2009-08-05
6426;109;2010-05-10
6427;131;2021-06-24
6428;6;2014-05-15
6429;5;2009-02-26
6430;72;2020-12-09
6431;56;2019-08-02
6432;16;2009-08-03
6433;58;2021-11-13
6434;25;2013-01-02
6435;139;2017-03-03
6436;11;2019-03-07
6437;120;2017-09-19
6438;38;2012-03-22
6439;26;2013-03-18
6440;41;2022-10-05
6441;125;2019-12-08
6442;10;2010-08-28
6443;139;2005-03-15
6444;147;2019-07-29
6445;72;2019-09-06
6446;48;2022-01-11
6447;82;2017-12-02
6448;57;2015-12-05
6449;98;2015-07-09
6450;63;2014-07-06
6451;1;2009-04-06
6452;61;2006-11-27
6453;18;2010-01-02
6454;63;2010-07-12
6455;89;2016-04-21
6456;84;2005-03-27
6457;126;2009-05-12
6458;23;2014-07-23
6459;91;2021-11-15
6460;111;2020-06-07
6461;67;2007-06-20
6462;43;2006-02-25
6463;78;2009-05-02
6464;8;2007-01-14
6465;111;2012-10-01
6466;76;2005-07-20
6467;88;2018-04-14
6468;93;2011-12-02
6469;2;2006-10-29
6470;153;2010-08-05
6471;78;2008-01-05
6472;24;2018-09-07
6473;43;2017-04-26
6474;80;2022-02-26
6475;102;2011-05-11
6476;27;2018-06-01
6477;116;2017-08-13
6478;82;2017-10-23
6479;110;2019-02-08
6480;144;2014-12-02
6481;78;2022-03-28
6482;59;2021-10-15
6483;96;2021-03-13
6484;3;2021-09-30
6485;43;2005-09-27
6486;69;2019-12-31
6487;121;2020-04-25
6488;116;2022-06-07
6489;46;2017-12-31
6490;19;2006-01-04
6491;73;2021-11-28
6492;38;2020-12-28
6493;142;2005-11-05
6494;8;2015-08-16
6495;126;2012-01-17
6496;80;2006-02-13
6497;91;2016-11-07
6498;141;2005-06-15
6499;12;2007-02-19
6500;99;2019-07-02
6501;10;2020-10-18
6502;2;2015-01-11
6503;97;2021-05-25
6504;115;2014-12-21
6505;41;2005-09-13
6506;90;2016-05-05
6507;2;2007-08-13
6508;111;2021-05-07
6509;10;2017-09-15
6510;110;2022-09-12
6511;6;2019-06-03
6512;7;2006-06-21
6513;30;2017-03-28
6514;67;2015-10-12
6515;103;2014-08-06
6516;112;2020-02-12
6517;129;2015-07-10
6518;152;2008-07-02
6519;54;2010-05-25
6520;67;2010-08-17
6521;50;2015-02-25
6522;105;2010-08-27
6523;49;2021-04-03
6524;107;2010-04-16
6525;58;2020-11-09
6526;96;2008-06-18
6527;104;2006-07-05
6528;88;2021-07-10
6529;151;2016-03-25
6530;9;2005-08-28
6531;66;2016-02-20
6532;11;2018-01-22
6533;29;2007-09-01
6534;150;2021-11-15
6535;97;2006-12-19
6536;137;2006-01-24
6537;98;2019-05-30
6538;30;2015-10-09
6539;22;2016-04-12
6540;69;2006-08-17
6541;1;2019-01-28
6542;26;2019-08-16
6543;46;2016-05-09
6544;78;2022-10-25
6545;58;2020-06-03
6546;90;2020-08-22
6547;90;2015-10-28
6548;48;2021-03-08
6549;82;2019-04-18
6550;126;2021-01-07
6551;104;2010-01-06
6552;23;2021-07-06
6553;93;2010-04-29
6554;17;2014-03-18
6555;83;2006-09-15
6556;154;2020-01-03
6557;124;2010-03-02
6558;54;2015-04-18
6559;118;2008-04-05
6560;22;2020-11-23
6561;153;2007-02-17
6562;45;2008-03-19
6563;38;2016-03-08
6564;127;2007-11-11
6565;8;2013-12-10
6566;146;2011-06-02
6567;29;2018-01-12
6568;22;2006-05-07
6569;96;2006-12-18
6570;24;2022-07-07
6571;61;2013-01-25
6572;39;2013-04-15
6573;26;2016-11-11
6574;80;2018-03-18
6575;122;2017-01-09
6576;57;2022-07-30
6577;110;2016-09-30
6578;102;2008-12-26
6579;8;2014-02-07
6580;117;2013-07-01
6581;100;2020-02-03
6582;68;2017-09-21
6583;26;2013-08-09
6584;12;2005-09-14
6585;57;2007-10-01
6586;32;2015-09-17
6587;84;2007-09-04
6588;14;2012-06-15
6589;45;2016-03-22
6590;26;2013-12-18
6591;43;2021-10-01
6592;71;2019-10-22
6593;52;2010-11-15
6594;137;2020-01-11
6595;138;2012-01-26
6596;63;2008-05-23
6597;113;2013-05-26
6598;31;2018-05-05
6599;4;2022-09-13
6600;45;2022-11-25
6601;127;2018-12-10
6602;91;2020-02-21
6603;33;2022-09-22
6604;58;2022-01-30
6605;4;2015-03-08
6606;148;2005-10-12
6607;103;2020-03-25
6608;131;2022-11-18
6609;94;2019-09-21
6610;4;2009-01-04
6611;74;2015-12-02
6612;7;2010-10-10
6613;36;2018-11-12
6614;66;2007-08-02
6615;151;2009-08-14
6616;153;2010-01-18
6617;31;2006-10-02
6618;94;2013-01-06
6619;124;2008-12-13
6620;32;2005-04-24
6621;85;2017-08-24
6622;122;2019-01-22
6623;128;2016-02-06
6624;140;2006-08-24
6625;7;2010-03-12
6626;145;2018-09-25
6627;84;2009-02-15
6628;114;2005-10-14
6629;132;2022-06-12
6630;139;2012-06-05
6631;147;2013-02-06
6632;50;2019-04-10
6633;23;2019-12-22
6634;101;2013-12-03
6635;16;2013-12-21
6636;82;2015-06-22
6637;40;2015-06-03
6638;4;2014-11-24
6639;35;2016-06-25
6640;36;2013-01-14
6641;60;2022-11-27
6642;100;2010-08-07
6643;71;2021-11-19
6644;84;2012-05-23
6645;79;2014-12-27
6646;27;2006-04-09
6647;78;2015-03-01
6648;129;2013-06-04
6649;80;2009-01-08
6650;109;2020-08-10
6651;87;2010-06-14
6652;106;2021-08-30
6653;51;2013-02-22
6654;92;2011-06-18
6655;16;2017-01-24
6656;130;2018-01-17
6657;129;2009-04-19
6658;108;2022-05-16
6659;61;2015-12-07
6660;5;2017-12-05
6661;27;2012-10-12
6662;42;2020-02-15
6663;12;2005-09-11
6664;134;2009-10-10
6665;97;2011-08-18
6666;35;2014-01-10
6667;151;2018-10-01
6668;149;2013-08-19
6669;93;2013-08-13
6670;90;2018-12-27
6671;141;2007-08-08
6672;11;2013-11-18
6673;20;2016-08-29
6674;46;2012-07-03
6675;45;2019-01-06
6676;147;2013-05-07
6677;80;2014-11-12
6678;105;2013-08-06
6679;131;2022-10-17
6680;82;2018-10-26
6681;67;2016-10-13
6682;118;2019-04-19
6683;52;2016-07-14
6684;141;2012-10-09
6685;11;2013-10-20
6686;122;2018-10-16
6687;42;2014-03-31
6688;118;2015-07-24
6689;112;2020-11-09
6690;110;2008-05-31
6691;27;2020-10-27
6692;87;2020-01-16
6693;109;2015-03-20
6694;22;2019-11-21
6695;22;2009-05-07
6696;19;2012-03-31
6697;135;2019-05-28
6698;119;2014-09-03
6699;115;2020-03-12
6700;126;2012-09-15
6701;152;2019-10-20
6702;124;2018-08-07
6703;52;2009-08-10
6704;127;2009-08-27
6705;99;2010-06-04
6706;129;2009-01-10
6707;39;2010-02-05
6708;61;2012-03-03
6709;107;2015-04-10
6710;60;2009-10-15
6711;90;2014-08-19
6712;126;2011-12-19
6713;50;2015-04-17
6714;134;2016-03-10
6715;34;2005-10-21
6716;91;2017-10-26
6717;123;2006-03-11
6718;151;2011-03-10
6719;152;2019-08-12
6720;8;2006-05-16
6721;106;2006-09-04
6722;154;2006-07-10
6723;87;2022-07-13
6724;37;2015-12-17
6725;23;2010-10-05
6726;67;2015-06-21
6727;119;2016-12-17
6728;100;2006-10-05
6729;117;2011-07-08
6730;62;2022-03-24
6731;69;2017-07-05
6732;101;2013-05-31
6733;48;2016-11-08
6734;110;2005-09-25
6735;37;2012-01-21
6736;27;2020-05-14
6737;32;2021-12-24
6738;7;2022-12-30
6739;109;2011-02-04
6740;57;2020-09-26
6741;82;2005-04-22
6742;17;2009-08-29
6743;105;2014-02-18
6744;97;2021-05-11
6745;143;2018-03-05
6746;5;2009-09-09
6747;134;2020-08-27
6748;57;2010-05-19
6749;110;2008-03-22
6750;136;2014-03-02
6751;118;2021-03-21
6752;93;2018-05-19
6753;62;2015-04-16
6754;104;2005-07-01
6755;12;2013-06-28
6756;28;2007-10-22
6757;18;2018-12-04
6758;130;2015-03-17
6759;4;2017-02-28
6760;134;2014-02-05
6761;2;2009-06-13
6762;106;2019-04-06
6763;9;2008-06-18
6764;98;2006-07-28
6765;41;2011-07-16
6766;68;2005-05-26
6767;143;2011-11-19
6768;116;2005-03-06
6769;120;2007-04-25
6770;110;2008-04-01
6771;120;2012-05-05
6772;52;2011-10-03
6773;120;2006-03-02
6774;80;2020-12-20
6775;126;2018-12-16
6776;88;2009-09-27
6777;29;2018-02-19
6778;95;2022-09-19
6779;104;2012-07-22
6780;111;2012-10-25
6781;52;2022-04-10
6782;141;2020-03-28
6783;152;2009-08-08
6784;121;2008-05-03
6785;150;2020-10-24
6786;114;2011-03-25
6787;14;2018-02-09
6788;83;2014-10-22
6789;62;2011-03-13
6790;131;2014-03-28
6791;63;2010-09-04
6792;91;2018-12-27
6793;52;2017-12-13
6794;94;2015-08-18
6795;136;2022-11-24
6796;61;2005-06-28
6797;18;2011-02-11
6798;9;2008-09-12
6799;151;2017-07-08
6800;38;2017-03-09
6801;148;2014-04-10
6802;123;2007-09-29
6803;48;2012-05-07
6804;59;2012-07-27
6805;122;2009-02-07
6806;132;2009-03-27
6807;153;2022-04-23
6808;103;2012-04-04
6809;48;2013-05-19
6810;145;2016-06-29
6811;78;2005-01-10
6812;151;2016-01-28
6813;6;2009-02-15
6814;103;2016-12-12
6815;25;2011-11-17
6816;33;2018-08-02
6817;117;2016-06-30
6818;147;2021-01-25
6819;106;2014-10-27
6820;30;2008-06-09
6821;136;2006-09-11
6822;17;2018-05-17
6823;129;2022-10-14
6824;59;2010-06-09
6825;108;2022-05-10
6826;58;2011-09-19
6827;32;2005-11-14
6828;75;2007-01-13
6829;9;2006-06-14
6830;88;2005-06-19
6831;106;2018-05-02
6832;140;2019-03-19
6833;91;2018-03-16
6834;10;2021-09-10
6835;24;2017-01-22
6836;104;2008-05-11
6837;126;2011-07-05
6838;144;2012-02-11
6839;44;2005-04-07
6840;9;2020-05-15
6841;48;2010-10-07
6842;104;2018-04-24
6843;89;2005-12-05
6844;58;2016-03-30
6845;121;2022-05-23
6846;27;2015-02-14
6847;140;2015-07-13
6848;148;2012-11-10
6849;67;2017-07-26
6850;115;2007-05-21
6851;119;2016-10-02
6852;151;2005-08-15
6853;11;2013-02-02
6854;110;2015-03-19
6855;13;2021-04-06
6856;2;2014-11-03
6857;84;2019-10-22
6858;114;2016-07-22
6859;6;2020-06-04
6860;62;2012-07-15
6861;108;2017-04-19
6862;109;2013-01-24
6863;18;2017-07-25
6864;60;2005-09-16
6865;125;2017-08-22
6866;47;2013-12-23
6867;141;2005-06-17
6868;85;2020-05-17
6869;62;2007-05-17
6870;23;2008-11-06
6871;44;2009-05-11
6872;131;2013-01-11
6873;126;2017-09-12
6874;129;2008-12-11
6875;80;2022-07-06
6876;116;2011-10-19
6877;104;2008-07-09
6878;20;2015-02-16
6879;143;2005-03-31
6880;135;2012-12-21
6881;21;2010-11-16
6882;74;2015-07-31
6883;98;2005-05-11
6884;40;2020-12-05
6885;67;2017-05-31
6886;85;2013-01-09
6887;114;2009-05-11
6888;94;2015-10-04
6889;23;2010-07-10
6890;104;2017-03-01
6891;17;2007-02-03
6892;120;2007-07-23
6893;59;2018-09-29
6894;3;2010-03-12
6895;139;2005-12-17
6896;40;2020-06-25
6897;117;2009-06-29
6898;42;2010-03-22
6899;89;2013-07-18
6900;112;2018-06-09
6901;8;2015-09-15
6902;65;2014-03-22
6903;6;2007-12-08
6904;111;2015-04-20
6905;53;2011-06-11
6906;96;2018-09-16
6907;57;2012-03-09
6908;13;2014-02-02
6909;46;2015-08-08
6910;110;2018-08-24
6911;75;2011-01-30
6912;41;2009-03-19
6913;7;2017-11-10
6914;89;2015-05-24
6915;55;2007-01-18
6916;9;2017-10-03
6917;77;2005-12-12
6918;55;2008-08-17
6919;147;2018-06-13
6920;138;2013-10-24
6921;26;2011-01-17
6922;117;2009-04-07
6923;20;2008-01-12
6924;124;2017-07-26
6925;147;2010-07-01
6926;119;2005-11-16
6927;69;2021-04-01
6928;80;2019-11-06
6929;24;2012-03-30
6930;60;2021-03-19
6931;140;2005-11-29
6932;55;2019-10-28
6933;113;2014-08-08
6934;65;2010-08-17
6935;4;2018-02-22
6936;35;2008-09-17
6937;112;2022-02-19
6938;107;2007-04-01
6939;58;2006-03-06
6940;3;2011-06-09
6941;41;2019-12-06
6942;128;2022-01-04
6943;128;2018-03-05
6944;29;2009-03-27
6945;26;2014-10-12
6946;75;2021-01-01
6947;31;2022-02-06
6948;100;2010-05-29
6949;111;2014-03-31
6950;100;2005-03-14
6951;146;2016-10-08
6952;144;2012-12-27
6953;148;2006-08-23
6954;90;2017-12-23
6955;22;2013-09-22
6956;24;2021-05-01
6957;42;2019-07-02
6958;144;2006-11-20
6959;144;2008-12-20
6960;133;2015-03-17
6961;49;2016-07-01
6962;141;2009-02-04
6963;138;2016-12-24
6964;137;2018-07-08
6965;143;2012-02-14
6966;154;2007-07-05
6967;76;2015-06-01
6968;39;2017-01-16
6969;121;2009-09-12
6970;53;2019-04-29
6971;87;2012-02-13
6972;57;2010-07-05
6973;151;2005-07-01
6974;152;2021-01-05
6975;64;2006-07-08
6976;130;2015-04-01
6977;128;2020-05-15
6978;149;2007-11-22
6979;117;2006-11-23
6980;95;2014-08-27
6981;46;2012-05-11
6982;143;2010-12-08
6983;32;2016-03-08
6984;135;2022-07-25
6985;67;2014-01-16
6986;64;2006-04-04
6987;107;2017-04-15
6988;36;2007-03-24
6989;154;2018-08-14
6990;74;2012-10-23
6991;71;2009-08-28
6992;30;2007-05-10
6993;101;2018-04-21
6994;79;2012-11-15
6995;107;2006-09-13
6996;66;2012-06-12
6997;3;2007-09-03
6998;53;2011-01-25
6999;60;2005-10-27
7000;148;2013-02-17
7001;61;2022-08-29
7002;41;2011-09-26
7003;2;2011-08-27
7004;19;2006-11-20
7005;153;2014-05-19
7006;12;2010-02-20
7007;103;2005-03-10
7008;72;2015-07-08
7009;110;2022-05-24
7010;13;2019-11-20
7011;86;2007-06-27
7012;18;2012-02-06
7013;112;2008-04-25
7014;61;2007-10-08
7015;19;2007-09-04
7016;18;2021-06-20
7017;42;2013-11-03
7018;108;2022-04-15
7019;52;2015-03-04
7020;21;2013-03-01
7021;56;2016-12-23
7022;61;2021-09-23
7023;129;2018-06-02
7024;15;2021-07-19
7025;71;2020-08-19
7026;95;2014-06-10
7027;9;2014-08-01
7028;61;2018-02-27
7029;6;2011-08-22
7030;3;2008-03-20
7031;66;2011-04-26
7032;145;2016-02-15
7033;60;2019-01-10
7034;148;2014-10-27
7035;33;2018-01-26
7036;142;2022-02-27
7037;41;2022-01-08
7038;97;2021-10-04
7039;131;2011-05-22
7040;50;2011-03-25
7041;16;2022-06-10
7042;10;2006-10-25
7043;13;2016-02-03
7044;144;2021-11-11
7045;106;2013-02-24
7046;102;2017-04-17
7047;104;2010-01-19
7048;41;2007-06-22
7049;63;2022-12-25
7050;39;2005-01-05
7051;65;2010-09-17
7052;25;2020-12-10
7053;76;2021-09-05
7054;141;2008-08-15
7055;68;2022-01-12
7056;94;2006-12-24
7057;109;2006-07-04
7058;60;2011-12-30
7059;67;2013-01-02
7060;106;2019-06-08
7061;9;2007-11-23
7062;137;2021-09-22
7063;93;2017-05-07
7064;28;2020-01-17
7065;55;2006-07-16
7066;125;2012-10-01
7067;96;2010-08-20
7068;111;2016-01-30
7069;24;2007-06-05
7070;149;2015-10-01
7071;53;2015-03-24
7072;112;2010-11-11
7073;37;2007-06-21
7074;58;2018-08-14
7075;101;2007-03-19
7076;14;2013-02-14
7077;102;2006-11-27
7078;71;2015-04-15
7079;1;2017-02-28
7080;33;2019-02-25
7081;69;2009-11-18
7082;109;2006-06-28
7083;17;2014-06-18
7084;1;2017-12-18
7085;122;2006-03-24
7086;124;2012-08-08
7087;130;2016-12-19
7088;19;2013-08-27
7089;128;2015-12-03
7090;152;2007-03-05
7091;99;2015-03-25
7092;49;2018-07-27
7093;105;2022-12-28
7094;39;2021-08-22
7095;37;2012-08-11
7096;75;2012-03-06
7097;102;2007-12-14
7098;38;2012-01-28
7099;101;2011-04-11
7100;54;2010-07-21
7101;120;2014-10-29
7102;115;2014-02-12
7103;97;2006-12-09
7104;50;2007-02-07
7105;33;2022-07-14
7106;67;2016-10-18
7107;111;2019-09-28
7108;137;2012-04-29
7109;145;2005-01-16
7110;87;2009-11-06
7111;54;2008-06-10
7112;89;2018-05-22
7113;11;2018-09-14
7114;4;2020-03-16
7115;93;2018-08-12
7116;87;2017-12-17
7117;43;2010-07-21
7118;96;2012-09-24
7119;68;2014-03-28
7120;6;2008-12-29
7121;46;2007-11-15
7122;143;2009-07-30
7123;138;2013-06-07
7124;152;2015-07-09
7125;151;2016-03-04
7126;34;2022-09-23
7127;133;2020-04-03
7128;86;2013-05-04
7129;54;2015-04-27
7130;44;2013-04-05
7131;93;2011-07-10
7132;10;2021-10-28
7133;113;2011-04-09
7134;26;2007-10-12
7135;43;2005-06-26
7136;121;2006-10-20
7137;153;2007-05-27
7138;52;2012-10-14
7139;50;2016-10-25
7140;35;2017-06-15
7141;52;2017-02-06
7142;25;2008-12-25
7143;65;2020-08-13
7144;120;2008-07-30
7145;108;2018-08-10
7146;2;2014-01-20
7147;15;2005-11-21
7148;19;2016-09-08
7149;122;2019-06-03
7150;110;2015-10-12
7151;77;2015-03-22
7152;19;2012-01-31
7153;146;2020-03-23
7154;99;2005-01-23
7155;88;2010-12-01
7156;147;2020-11-27
7157;45;2010-04-18
7158;122;2016-09-16
7159;30;2020-11-12
7160;45;2021-08-12
7161;79;2015-01-18
7162;154;2018-10-11
7163;50;2021-04-28
7164;97;2009-01-11
7165;116;2015-03-11
7166;32;2021-06-24
7167;84;2015-10-01
7168;153;2018-07-06
7169;17;2007-09-25
7170;29;2011-04-22
7171;140;2016-08-18
7172;67;2010-09-13
7173;5;2008-08-14
7174;41;2022-10-24
7175;141;2011-08-31
7176;122;2008-02-07
7177;64;2022-08-14
7178;64;2016-09-18
7179;128;2017-12-24
7180;154;2007-04-13
7181;154;2006-11-23
7182;99;2011-11-25
7183;19;2019-02-24
7184;7;2019-01-28
7185;60;2013-12-24
7186;84;2012-09-26
7187;21;2014-01-23
7188;61;2018-10-17
7189;85;2017-10-20
7190;38;2017-09-26
7191;7;2012-01-17
7192;112;2015-08-18
7193;43;2017-06-04
7194;116;2016-02-11
7195;28;2005-06-07
7196;108;2008-07-24
7197;108;2022-01-10
7198;107;2020-01-25
7199;17;2009-10-09
7200;70;2022-01-13
7201;133;2009-11-03
7202;72;2017-07-30
7203;90;2016-11-27
7204;122;2013-09-22
7205;145;2018-10-06
7206;27;2014-02-03
7207;125;2011-11-17
7208;123;2019-01-10
7209;123;2017-04-14
7210;52;2019-08-12
7211;55;2009-11-20
7212;32;2006-08-04
7213;80;2009-11-29
7214;47;2007-08-09
7215;132;2011-06-11
7216;88;2013-03-01
7217;40;2017-12-04
7218;104;2018-03-29
7219;34;2005-09-30
7220;47;2013-03-05
7221;106;2017-12-25
7222;116;2012-12-11
7223;93;2008-09-21
7224;67;2020-02-20
7225;48;2015-01-15
7226;94;2013-08-24
7227;10;2019-04-25
7228;99;2009-05-29
7229;120;2015-08-27
7230;62;2007-04-12
7231;43;2016-01-10
7232;88;2021-08-21
7233;24;2014-06-25
7234;17;2020-02-15
7235;112;2016-07-03
7236;95;2019-03-03
7237;146;2014-02-14
7238;148;2019-07-23
7239;127;2016-05-31
7240;136;2006-01-20
7241;79;2019-05-30
7242;6;2021-11-17
7243;108;2020-05-13
7244;32;2018-05-11
7245;131;2009-11-10
7246;55;2019-07-28
7247;149;2014-06-25
7248;153;2007-03-02
7249;52;2017-05-29
7250;109;2016-08-23
7251;33;2009-10-22
7252;75;2014-10-09
7253;116;2006-05-01
7254;60;2007-01-20
7255;16;2019-09-08
7256;104;2013-03-01
7257;134;2005-04-01
7258;30;2012-11-16
7259;74;2015-12-13
7260;63;2008-09-30
7261;29;2009-08-29
7262;106;2007-08-11
7263;65;2018-06-12
7264;55;2005-07-20
7265;18;2020-11-27
7266;133;2011-04-29
7267;133;2011-12-22
7268;54;2019-01-12
7269;97;2013-09-05
7270;146;2017-03-19
7271;124;2014-04-03
7272;65;2021-03-29
7273;11;2008-07-31
7274;154;2013-12-07
7275;14;2010-09-27
7276;12;2015-08-06
7277;75;2006-11-12
7278;109;2013-05-15
7279;11;2016-04-06
7280;120;2016-04-24
7281;31;2022-12-04
7282;129;2012-05-06
7283;32;2020-09-18
7284;27;2009-02-14
7285;41;2013-12-22
7286;70;2006-03-01
7287;55;2020-10-28
7288;70;2008-11-22
7289;101;2006-06-27
7290;96;2012-05-01
7291;55;2021-10-13
7292;115;2006-03-22
7293;72;2018-11-26
7294;130;2013-10-08
7295;69;2012-01-26
7296;68;2012-09-11
7297;11;2009-07-12
7298;11;2016-03-01
7299;28;2022-05-15
7300;48;2020-09-15
7301;31;2006-09-01
7302;62;2014-05-12
7303;95;2012-09-19
7304;29;2017-09-09
7305;81;2022-02-10
7306;38;2015-11-11
7307;17;2012-02-10
7308;148;2006-03-30
7309;137;2018-04-22
7310;153;2017-03-20
7311;23;2007-09-16
7312;144;2005-02-09
7313;27;2006-03-14
7314;70;2005-02-19
7315;95;2018-02-03
7316;48;2005-11-24
7317;98;2021-09-12
7318;33;2018-08-26
7319;139;2011-07-06
7320;82;2009-02-21
7321;53;2021-02-10
7322;88;2018-04-28
7323;11;2018-06-16
7324;17;2021-12-09
7325;146;2022-06-05
7326;114;2015-08-26
7327;39;2006-02-14
7328;76;2021-09-30
7329;15;2014-03-02
7330;54;2015-07-07
7331;107;2012-02-16
7332;110;2009-05-12
7333;126;2006-11-22
7334;147;2005-06-10
7335;121;2021-05-08
7336;35;2010-01-05
7337;47;2013-04-03
7338;148;2019-12-10
7339;140;2006-02-08
7340;140;2019-08-15
7341;26;2011-05-24
7342;91;2017-03-12
7343;146;2020-10-05
7344;13;2022-01-27
7345;150;2013-02-15
7346;86;2021-03-05
7347;119;2018-06-07
7348;45;2020-01-25
7349;27;2006-07-03
7350;47;2017-02-18
7351;30;2015-04-05
7352;73;2006-03-04
7353;108;2018-11-13
7354;87;2015-09-22
7355;4;2005-12-27
7356;125;2008-06-24
7357;18;2011-11-24
7358;5;2010-02-16
7359;21;2012-08-31
7360;135;2009-12-23
7361;7;2021-05-08
7362;37;2016-06-05
7363;18;2017-09-12
7364;34;2020-02-10
7365;36;2020-09-30
7366;35;2013-09-05
7367;100;2006-04-10
7368;153;2014-11-11
7369;73;2009-10-14
7370;2;2018-07-04
7371;8;2011-07-07
7372;26;2022-10-18
7373;30;2011-02-24
7374;104;2018-07-25
7375;50;2012-06-06
7376;72;2008-12-22
7377;25;2006-11-03
7378;18;2019-06-26
7379;78;2005-07-18
7380;121;2016-02-28
7381;27;2013-05-25
7382;40;2010-07-29
7383;9;2019-10-26
7384;75;2018-01-06
7385;10;2021-09-12
7386;82;2010-02-16
7387;98;2019-05-16
7388;11;2011-06-30
7389;122;2017-04-17
7390;37;2019-07-29
7391;112;2015-02-05
7392;57;2020-12-11
7393;105;2014-10-04
7394;89;2008-10-22
7395;131;2017-01-02
7396;4;2015-10-06
7397;63;2006-06-29
7398;143;2005-04-29
7399;111;2015-12-13
7400;107;2017-06-02
7401;20;2007-02-19
7402;79;2014-02-01
7403;107;2013-03-25
7404;34;2018-11-28
7405;28;2019-01-02
7406;67;2014-02-13
7407;60;2013-01-05
7408;33;2022-03-14
7409;55;2021-01-31
7410;88;2020-12-19
7411;123;2007-09-25
7412;69;2014-10-11
7413;12;2012-05-21
7414;31;2014-10-02
7415;53;2007-02-15
7416;49;2017-12-02
7417;144;2005-11-24
7418;30;2017-12-19
7419;62;2006-06-07
7420;127;2020-04-24
7421;149;2014-05-01
7422;66;2006-12-29
7423;80;2018-05-21
7424;20;2012-04-18
7425;5;2007-03-11
7426;92;2010-01-09
7427;131;2006-08-12
7428;44;2015-10-12
7429;130;2018-11-15
7430;137;2020-07-27
7431;136;2014-01-03
7432;70;2008-06-24
7433;22;2005-07-02
7434;100;2018-10-11
7435;137;2007-07-01
7436;112;2020-10-07
7437;65;2007-11-05
7438;74;2022-10-07
7439;148;2012-05-02
7440;106;2015-07-31
7441;134;2017-01-22
7442;74;2008-02-07
7443;74;2021-08-03
7444;124;2012-07-31
7445;47;2008-07-26
7446;145;2011-01-27
7447;5;2007-09-10
7448;117;2014-10-09
